tracking_id	Day0_1_0	Day0_2_0	Day2_1_0	Day2_2_0	Day5_1_0	Day5_2_0	Day14_1_0	Day14_2_0	Fetal_27195_0	Fetal_27197_0
ENSG00000010165	20.7209	21.651	14.238	14.2669	11.0926	11.232	10.5779	12.4586	9.24228	8.48739
ENSG00000010219	7.10553	6.65235	6.99998	7.18288	11.2842	13.4731	27.4191	32.5478	25.5212	17.7713
ENSG00000010244	121.057	141.63	116.728	120.515	124.82	130.744	72.7902	63.8791	93.9934	106.047
ENSG00000010256	98.6901	122.284	102.937	118.864	78.7325	75.1158	237.008	271.331	176.829	120.239
ENSG00000010270	31.9497	38.4936	36.7759	39.015	40.5802	33.9972	64.3008	73.8531	37.9628	28.687
ENSG00000010278	235.916	167.088	98.847	57.1232	7.04437	6.98541	6.1698	2.95816	18.6844	24.793
ENSG00000010282	0.287038	0.0347303	0	0	0	0	10.5723	10.3919	19.1645	11.1903
ENSG00000010292	72.0648	66.4091	58.7038	56.4994	61.5259	58.6191	18.6419	15.2577	40.1852	32.973
ENSG00000010295	4.60017	4.93718	5.72199	5.95779	7.11193	5.94477	6.19156	7.59298	8.24591	11.0214
ENSG00000010310	0.326868	2.47156	1.58115	2.10252	6.03386	6.94293	4.88898	5.11871	3.43781	2.84884
ENSG00000010318	6.22837	5.02209	3.76962	6.08784	7.12439	7.1942	5.1441	10.2883	10.151	9.53847
ENSG00000010319	0.990253	2.15621	5.23955	16.035	24.6979	14.3104	0.782244	0.951146	4.418	3.32248
ENSG00000010322	24.3376	23.899	36.791	40.3799	47.3582	49.7546	46.6509	48.45	42.6776	51.4398
ENSG00000010327	0.818458	0.555896	0.307612	0.624897	0.463002	0.795507	0.601876	0.303272	15.3854	21.5649
ENSG00000010361	13.5303	17.3989	20.9934	27.137	14.1613	12.7999	13.5163	13.9892	12.9396	11.5454
ENSG00000010379	0.0703971	0.0606617	0.0882216	0.0811663	0.772184	0.342203	0.580915	1.19856	1.32195	2.36636
ENSG00000010404	9.93645	7.39209	14.1999	15.8765	16.3081	19.2054	15.4276	17.5203	17.1904	15.0176
ENSG00000010438	0.361472	0.449161	0.104863	0.0421099	0	0	0.0408488	0	0.206854	0.208773
ENSG00000010539	6.16364	8.02066	6.49775	6.58571	7.85158	5.87919	8.34138	8.74303	6.91086	7.10571
ENSG00000010610	1.12313	0.691436	0.32126	0.395922	0.60627	0.420024	0.173671	0.137994	1.52811	3.10916
ENSG00000010626	2.22463	2.02768	4.77291	6.31864	4.61405	3.69301	6.86509	6.35736	4.46483	6.02961
ENSG00000010671	0.322783	0.470862	0.258392	0.302165	0.798993	0.805728	1.01606	0.481175	0.81712	0.960226
ENSG00000010704	0.804099	0.895014	0.548353	0.443776	0.465152	0.250189	0.327316	0.372399	0.77797	2.06012
ENSG00000010803	5.50627	5.07216	7.19273	6.63585	27.4363	29.7521	35.5745	33.551	32.9437	32.7703
ENSG00000010810	35.6022	33.6972	36.4549	28.7025	34.501	29.6664	48.5529	43.7609	53.1064	54.7293
ENSG00000010818	6.04814	3.15682	3.4894	1.10043	2.41611	4.82303	6.62977	7.94278	9.67694	7.63859
ENSG00000010932	0	0	0.0212024	0	0.360558	0.454343	0.210592	0.0179181	0.428636	1.38591
ENSG00000011007	20.7996	25.9661	18.9284	16.7873	14.9718	14.9666	23.621	24.7887	19.4371	15.145
ENSG00000011009	63.8087	84.1907	42.5258	33.4336	46.6728	45.3925	44.4006	44.0897	20.2203	26.0713
ENSG00000011021	7.27368	6.30192	6.30902	6.94684	7.39228	6.89533	9.16679	9.67599	9.00697	8.76778
ENSG00000011028	7.78064	6.99844	58.8089	85.5426	95.4309	76.3763	32.3066	29.9565	25.9077	56.9277
ENSG00000011052	9.49587	12.239	8.72085	8.83364	12.7344	13.3032	5.89928	12.7247	7.426	2.02072
ENSG00000011083	0.0417147	0.0154342	0.255895	0.153537	0	0	0	0.0150648	0.0189625	0.159454
ENSG00000011105	13.4065	15.693	19.7323	15.9399	17.1921	13.2153	98.7485	106.856	126.14	69.8443
ENSG00000011114	8.67794	8.96399	8.02067	7.66627	14.2849	16.8611	11.1974	11.6187	15.3543	15.4848
ENSG00000011132	10.925	11.8601	12.2431	16.7622	12.3045	12.1655	9.2112	8.90895	8.08033	9.77003
ENSG00000011143	7.70322	8.93668	13.2089	15.0953	13.136	14.026	10.6039	9.50212	9.14514	9.63795
ENSG00000011198	7.04764	10.2845	3.93529	3.56105	5.43428	3.71349	7.33289	8.09042	8.69413	7.02907
ENSG00000011201	80.291	93.3745	54.956	45.8261	15.7865	16.1699	14.1924	11.6235	8.26724	23.2326
ENSG00000011243	58.8811	54.2691	56.885	59.8624	68.504	81.9608	52.2819	61.4301	49.2687	53.5219
ENSG00000011258	28.5476	24.4547	21.1886	23.1787	22.687	23.7348	21.1187	16.707	16.2583	15.7337
ENSG00000011260	52.0886	56.4342	54.3542	60.4043	34.8374	36.9387	9.21536	7.97857	10.001	11.1817
ENSG00000011275	13.5067	13.2856	15.0016	14.5065	14.8093	15.6781	21.136	22.2637	20.9306	19.6766
ENSG00000011295	44.258	41.3364	43.7975	44.1739	25.4443	26.2842	31.6449	36.9831	26.025	24.5144
ENSG00000011304	215.454	237.906	178.586	174.854	157.542	147.661	46.2075	30.7576	53.1764	78.3776
ENSG00000011332	2.68681	3.81388	1.912	1.67443	3.50399	3.87626	2.15643	3.32651	1.42075	1.91632
ENSG00000011347	4.02836	3.09099	4.05494	6.37674	2.69457	3.66835	3.21582	4.57058	0.51242	0.946124
ENSG00000011376	20.6386	26.3916	16.2787	12.0356	13.2423	12.2158	26.1638	29.0983	16.9055	13.5715
ENSG00000011405	64.4256	55.8553	67.3618	61.5468	50.673	62.4097	29.6888	27.6823	30.2322	28.9687
ENSG00000011422	6.26695	7.74217	3.79604	3.41516	5.14075	5.34164	1.01182	0.614945	4.62088	5.89853
ENSG00000011426	44.6913	53.3488	57.2037	46.6574	51.788	50.2034	13.6525	13.5568	103.364	69.8285
ENSG00000011451	8.87238	8.94806	11.7338	11.0628	12.1216	10.9287	24.4086	23.0222	17.9117	18.1286
ENSG00000011454	10.8173	9.03913	11.2797	10.4012	15.2814	17.5937	26.9355	24.6107	29.2033	32.8701
ENSG00000011465	0	0	0	0	0.038868	0.0312474	10.9573	0	330.014	406.563
ENSG00000011478	13.6373	12.7357	9.50135	10.2152	4.90331	4.71437	5.36033	8.16624	2.86294	2.51854
ENSG00000011485	43.8894	46.7364	42.2255	40.4907	38.6462	35.6955	45.016	43.8417	39.5171	36.0396
ENSG00000011523	5.69028	6.81033	7.63559	8.50757	9.9858	10.3921	11.9511	14.6738	17.1154	14.3325
ENSG00000011566	23.7921	24.0619	23.9571	19.4696	21.2314	22.2795	19.6073	21.4207	32.3507	45.0848
ENSG00000011590	0.0323332	0.0604777	0	0	0	0.0181957	0	0	0	0.0479995
ENSG00000011600	0	0	0.572352	0.330063	0.319405	0	0.199091	0	7.17191	4.49117
ENSG00000011638	33.7934	25.4945	25.2584	31.1621	17.6889	16.0844	19.2688	28.1117	72.0821	44.7683
ENSG00000011677	1.91339	2.34572	0.218262	0.222681	0.500573	0.663666	0	0.00891915	0.0462436	0.302373
ENSG00000012048	14.7896	16.1307	14.954	12.0253	14.726	17.0922	3.43778	3.42299	9.04253	11.4786
ENSG00000012061	21.7429	20.9374	40.2235	43.7719	44.4469	38.8371	48.3338	53.1579	63.4496	49.8857
ENSG00000012124	0.109629	0.261384	0.0910893	0.179913	0.0244794	0	0.0778646	0.145658	0.506173	2.02363
ENSG00000012171	1.35538	1.72235	2.70429	3.64237	3.21465	2.6664	3.19736	5.64339	9.70941	20.8417
ENSG00000012174	3.03005	1.85474	3.25219	2.58722	3.21141	3.82285	4.959	4.45002	10.4088	9.75759
ENSG00000012211	6.03084	3.60069	4.80918	4.96796	1.94838	2.20541	3.01693	3.60015	1.41586	2.58963
ENSG00000012223	0.0962619	0.260444	0.142761	0.102269	0.0987783	0.120377	0	0	0.554378	0.35354
ENSG00000012232	33.4629	32.6681	22.4731	19.7114	12.9526	14.4874	82.6243	132.073	30.5502	19.9831
ENSG00000012504	0	0	0	0	0	0	0.201687	0	0.101904	0.0762339
ENSG00000012660	114.997	97.8304	110.571	110.771	78.6164	74.4571	28.8167	38.0064	25.1871	33.272
ENSG00000012779	0.839581	0.769247	0.446603	0.408476	1.24648	0.960243	0.309697	0.0331948	1.86774	2.30501
ENSG00000012817	0	0	0	0	0	0	0	0	0	0
ENSG00000012822	6.3228	7.65186	12.4738	18.9591	23.9557	20.677	55.8947	51.9316	57.0694	47.4212
ENSG00000012963	18.4142	21.2243	16.6443	13.1011	20.6511	20.0266	18.7575	20.7686	29.4036	21.2327
ENSG00000012983	22.2555	20.8167	23.2165	24.3324	26.2032	27.4975	25.2568	21.9874	28.5662	43.2659
ENSG00000013016	3.69761	4.82203	4.73449	5.1214	9.19495	9.44306	18.2102	20.6691	19.3488	12.5363
ENSG00000013275	47.8033	66.3752	32.11	26.0914	31.1045	30.18	52.1305	60.5156	36.9018	31.4751
ENSG00000013288	1.65889	1.7222	3.79573	4.54718	7.01201	5.78805	5.36146	3.71351	4.9241	6.41472
ENSG00000013293	0.618976	0.930761	0.974974	1.57905	0.0322164	0.0917666	0.0169718	0.00717846	0.0328464	0.126694
ENSG00000013297	7.34428	5.83647	12.1313	12.6738	1.78556	2.24311	0.523985	0.135838	4.21629	6.28748
ENSG00000013306	114.508	118.222	89.3364	83.3428	71.2305	65.1163	75.1532	92.73	49.6231	51.4237
ENSG00000013364	3.11975	0.943576	2.61587	4.36707	2.72534	4.07945	9.71015	9.11452	4.56927	4.70357
ENSG00000013374	17.8923	24.0702	23.2118	24.1008	27.8419	29.982	22.9189	20.7831	18.5451	15.9832
ENSG00000013375	25.4672	31.8699	39.7791	39.7737	39.3739	42.3209	24.8165	22.0102	20.8623	45.3916
ENSG00000013392	2.07057	2.32385	2.13675	2.74241	3.72129	3.69288	7.17502	8.05737	3.76738	3.61797
ENSG00000013441	17.2755	19.4673	23.4994	26.4635	39.0559	38.0646	30.2073	33.2557	54.9657	60.9765
ENSG00000013503	5.22691	7.44964	4.40543	3.83508	5.33886	5.06791	9.94455	8.86636	7.42776	6.85979
ENSG00000013523	10.8694	12.1248	7.67741	8.78021	11.7674	11.418	8.65182	9.24382	14.6216	14.635
ENSG00000013561	14.5374	17.0169	18.4638	16.4626	15.3386	13.3722	66.3332	69.6536	36.8304	27.9675
ENSG00000013563	5.32277	5.9572	6.97322	9.12496	8.57065	7.25679	11.7859	11.4726	10.5875	8.75787
ENSG00000013573	36.2936	41.5095	23.273	24.0591	34.7034	41.6561	10.1543	9.81546	13.5995	23.9574
ENSG00000013583	10.1652	5.26981	5.04342	4.98105	9.89297	6.67564	26.0245	28.6877	22.8366	20.3975
ENSG00000013588	0.185621	0.114174	0.147211	0.0466269	0	0.0508413	3.19241	0.420298	1.49442	4.19948
ENSG00000013619	0.06364	0.0730091	0.309722	0.0866527	0.365593	0.29152	1.0064	0.431612	1.9062	3.4746
ENSG00000013725	0.0110984	0	0.44399	0.328036	0.237958	0.383461	0.147987	0.106249	0.142595	0.346494
ENSG00000013810	46.1212	42.7551	25.3682	21.5227	28.3647	30.5355	5.9143	4.3177	22.78	24.8711
ENSG00000014123	10.0326	9.05243	18.3478	20.5534	15.8443	15.7213	17.9722	21.249	18.7619	15.9251
ENSG00000014138	20.1373	22.0587	15.5999	12.2939	23.4853	23.5411	8.40867	9.91749	14.9969	14.7484
ENSG00000014164	4.14485	3.98008	4.02999	4.50079	4.09669	4.51309	4.74976	4.74806	6.31228	7.11442
ENSG00000014216	66.4958	72.0013	54.0916	57.2427	34.8321	30.0236	60.2164	56.0325	44.8924	46.2318
ENSG00000014257	0.825045	0.424438	1.07687	1.8821	6.70212	5.65725	1.53362	1.71061	1.86379	1.30967
ENSG00000014641	165.088	179.957	118.142	112.995	122.622	108.877	627.046	781.076	645.701	411.88
ENSG00000014824	51.0614	57.4475	51.9963	51.4808	48.6203	40.9361	60.1076	65.0866	40.2594	30.0611
ENSG00000014914	1.82983	1.24969	2.01759	2.39074	1.63474	1.4342	0.791117	0.372867	5.70942	11.216
ENSG00000014919	24.2771	24.7692	37.586	42.1514	28.3853	27.9311	29.7631	33.5973	21.8612	18.6097
ENSG00000015133	17.6296	16.9221	14.2761	13.0291	6.63574	7.47064	2.03213	0.618147	4.20274	7.37922
ENSG00000015153	0.846298	1.61411	9.07447	7.44655	9.6447	9.71909	31.1299	33.8319	19.5132	18.2024
ENSG00000015171	9.31186	9.66877	13.196	14.0311	15.1376	16.0708	30.6833	33.8921	34.5857	29.4425
ENSG00000015285	0.275878	0.553688	0.407257	0.102087	0.277253	0.0448313	0.432998	0.742293	0.43447	1.33115
ENSG00000015413	3.40509	2.65122	3.67648	3.76775	1.20165	0.696892	0.466834	0.0863462	0.681588	0.911343
ENSG00000015475	11.4455	17.3117	4.03704	2.01036	8.55686	9.138	5.07648	8.64906	7.20251	8.42577
ENSG00000015479	169.767	194.545	162.974	172.913	170.828	155.998	208.146	159.703	164.764	141.51
ENSG00000015520	0.0859288	0.0363025	0.125081	0.133963	0.303714	0.310814	0.04992	0.0143366	0.0475524	0.0272963
ENSG00000015532	16.6822	15.4271	20.0467	23.8432	17.3559	15.5851	17.5907	24.2873	13.0447	12.3063
ENSG00000015568	0.0954108	0.0780489	0.00811472	0.0645524	0.0445898	0.111608	0.309122	0.020271	0.0511769	0.106126
ENSG00000015592	0.0255311	0	0	0	0.0508366	0	0	0	0.122194	0.601644
ENSG00000015676	30.803	31.5983	32.4986	28.1601	34.3693	33.4179	51.3322	69.0665	31.8066	27.9237
ENSG00000016082	0.0889347	0.363223	0.374893	0.615792	92.071	121.51	31.5176	6.05336	0.193944	2.08663
ENSG00000016391	2.39874	3.03659	3.04513	4.01776	4.86722	5.42083	4.61989	8.16275	3.22557	2.07476
ENSG00000016402	0.979684	1.01757	0.709595	0.399664	0.195279	0.158852	0.0505311	0.12691	0.510915	0.404186
ENSG00000016490	0	0	0	0	0.472024	0.226297	0	0	0	0
ENSG00000016602	0	0	0	0	0	0.00928474	0.0258597	0.0108721	0	0
ENSG00000016864	21.1828	19.4819	26.4923	29.8065	28.45	25.2209	28.7541	30.4233	27.6826	34.0814
ENSG00000017260	34.2543	30.7994	34.8513	36.1367	34.9242	38.9379	31.097	28.3542	34.198	35.1879
ENSG00000017427	0.00579898	0	0.00731398	0.134658	0.0346084	0.0107532	0.176402	0.0499054	11.5765	16.3244
ENSG00000017483	23.2287	33.1831	7.06187	5.19377	1.74359	2.1714	0.236013	0.605566	1.66617	2.1269
ENSG00000017797	28.7029	30.8327	27.6765	27.0965	24.8422	22.1026	17.5859	18.1515	18.5008	15.9663
ENSG00000018189	17.2381	17.2111	14.0648	14.5965	27.7198	30.6426	16.8165	17.8162	19.6408	29.1771
ENSG00000018236	2.45052	1.93127	0.225542	0.544223	1.44663	1.19095	0.759762	1.77349	2.805	9.69874
ENSG00000018280	0.0396766	0.0299561	0.1591	0.103342	0.196161	0.100915	0.131349	0.0851666	0.211726	0.136195
ENSG00000018408	11.6095	10.3468	10.0409	9.61927	9.37275	8.83773	17.7943	18.7839	55.1954	55.5927
ENSG00000018510	22.1134	24.9214	24.8322	23.4209	18.3737	22.5324	22.1765	20.0164	18.7616	17.013
ENSG00000018610	14.3864	16.4079	15.4344	15.0032	11.9176	12.5267	14.7662	15.8967	10.8421	9.56178
ENSG00000018625	19.8839	14.5533	14.5091	18.7723	8.87497	10.2058	9.64257	7.44862	9.31618	7.86433
ENSG00000018699	13.9981	16.6222	12.8783	11.8601	9.70568	9.61793	7.54141	8.02093	12.04	11.4553
ENSG00000018869	1.3444	1.92628	2.13575	3.09511	3.03578	2.8373	4.33134	5.09917	1.71092	3.04826
ENSG00000019102	0.0280334	0.0519457	0.319691	0.172394	1.22577	1.32896	0.1355	0.0301893	0.475615	0.484941
ENSG00000019144	20.3076	21.9979	18.2917	17.4259	25.0887	23.8858	28.1964	33.1233	74.1556	76.7256
ENSG00000019169	0	0	0.0943577	0.0139866	0	0.0129051	0	0	0.0152523	0.0312074
ENSG00000019186	0.117381	0.224459	2.513	3.4193	0.228184	0.133332	0.393611	0.153446	0	0.206953
ENSG00000019485	2.62487	3.13494	2.43898	1.77694	2.44698	2.84452	7.46012	7.14786	15.2942	15.97
ENSG00000019505	7.73488	7.27647	2.49096	1.88282	1.49504	1.16603	1.75472	3.32553	2.19112	2.49129
ENSG00000019549	0.26726	0.216748	6.52777	8.52877	12.333	11.2375	3.36347	0.834166	20.622	24.0684
ENSG00000019582	21.8896	18.1198	12.3707	10.6106	22.2004	16.1005	6.1874	3.07518	12.8222	23.0237
ENSG00000019991	0.140274	0.0542051	0.132462	0.284012	0.421674	0.538667	0.508153	0	4.14973	7.68278
ENSG00000019995	13.5563	13.674	14.8228	15.5501	17.8576	19.3473	22.8553	24.8303	22.9737	18.6084
ENSG00000020129	9.78513	16.3172	8.73433	8.5584	6.52706	6.24627	24.7626	25.0926	15.0052	15.0218
ENSG00000020181	0.382725	0.414849	0.679646	1.00792	7.35374	5.15572	16.6821	11.169	31.6469	45.0035
ENSG00000020256	18.8036	18.5793	22.8176	21.3777	9.87273	10.1067	7.6532	8.46009	7.35083	7.55509
ENSG00000020426	50.8818	57.643	47.2475	42.2249	41.1466	40.8452	41.7361	49.0234	27.7162	22.5751
ENSG00000020577	3.87896	3.77177	4.96094	3.71811	2.4337	2.51719	25.0372	22.4915	46.196	43.1875
ENSG00000020633	0.728047	0.165388	0.336297	0.61129	0.226846	0.0432442	0	0.00985332	0.0724625	0.560238
ENSG00000020922	22.9309	20.7229	20.5164	22.7626	19.9472	22.8583	7.60378	9.44505	12.513	13.6479
ENSG00000021300	4.07553	4.63632	8.14971	14.9739	13.6188	12.2695	7.90547	5.30937	1.03852	1.50958
ENSG00000021355	5.61971	5.21181	10.9682	12.0858	8.04442	6.28751	5.72978	6.82052	6.65531	6.64984
ENSG00000021461	0	0	0.228997	0.114463	0.0847989	0	0	0.0503061	0.0972467	0.0636873
ENSG00000021488	0.154459	0.0771195	0.0610331	0.132661	0.113217	0.169098	0.224319	0.327321	0.462857	0.318445
ENSG00000021574	18.536	21.5258	14.4157	16.5226	16.8544	14.7067	19.3081	16.6663	12.3575	10.4128
ENSG00000021645	0.503379	0.472293	1.41528	1.90166	8.15599	10.6944	0.299117	0.788705	0.718902	1.46134
ENSG00000021762	3.97234	3.46272	7.39376	8.00923	12.2321	10.5534	8.76389	9.41757	10.093	17.018
ENSG00000021776	34.8117	35.2628	29.8885	27.5265	22.171	24.0468	18.8467	15.0122	16.6563	17.25
ENSG00000021826	19.95	16.0065	27.4292	29.5636	52.8081	45.2705	32.763	25.3321	4.36475	2.981
ENSG00000021852	0	0	0	0	0.0519293	0.0384348	0.303128	0	0.0598975	0
ENSG00000022267	17.2126	19.6594	9.13627	9.43775	13.0662	13.9447	20.8728	30.5478	131.913	135.49
ENSG00000022277	27.339	31.4757	39.5274	45.0535	34.2504	34.0571	45.8203	47.5648	39.1759	28.5928
ENSG00000022355	0.26923	0.363694	0.372079	0.126646	0.0112194	0	0.0107875	0	0.161448	0.861938
ENSG00000022556	62.2647	67.1991	33.3146	26.0964	19.2414	18.5215	16.8137	15.1199	2.53747	0.498941
ENSG00000022567	17.9686	15.1817	13.0699	11.0565	12.7155	12.557	10.047	9.18508	12.4289	9.46233
ENSG00000022840	60.2428	62.8968	39.5395	39.1326	42.4673	36.5178	80.895	80.189	71.0037	64.4812
ENSG00000022976	6.7507	7.13157	9.07927	9.3287	9.35269	10.0833	7.22246	8.66549	6.28804	6.11561
ENSG00000023041	10.0088	15.9452	13.1142	12.5445	14.1006	14.2066	13.2398	12.4315	16.735	16.1444
ENSG00000023171	6.45691	7.23445	2.09339	2.8326	4.89036	4.28866	2.46947	1.93298	5.7129	4.65457
ENSG00000023191	25.4353	25.5391	21.9652	25.8697	19.7686	19.9983	58.5214	71.3951	63.8783	56.0056
ENSG00000023228	52.0815	59.1755	32.5146	29.5242	40.8273	38.9165	102.088	111.277	93.2142	56.2487
ENSG00000023287	55.8924	51.8975	27.6669	33.7094	33.2636	35.0324	40.7329	40.2485	28.8031	29.7459
ENSG00000023318	11.3895	11.1315	14.276	13.6238	12.3882	12.3815	11.7785	10.7251	11.3443	11.4587
ENSG00000023330	19.2866	23.1983	14.41	17.476	17.5771	16.4076	41.4711	46.7073	33.2175	23.2534
ENSG00000023445	0.158838	0.091279	0.353958	0.0542073	0.0768442	0.0753394	0.153023	0.182783	0.133712	0.621301
ENSG00000023516	6.52885	5.3605	5.21869	4.56137	7.38372	9.19989	13.1107	12.6811	13.9107	13.4586
ENSG00000023572	5.424	8.8545	6.36834	5.48779	5.6201	4.88799	13.4975	11.383	8.43098	8.05451
ENSG00000023608	18.0454	10.8699	28.1433	26.2412	10.8969	9.96275	7.3551	9.20153	6.2319	4.93566
ENSG00000023697	19.9167	17.9698	47.9393	50.3142	41.759	28.8435	21.1937	20.3999	15.0727	13.1147
ENSG00000023734	152.574	154.942	104.633	103.908	91.0689	91.2371	117.096	127.16	66.9731	56.3566
ENSG00000023839	0.393726	0.0888312	0.049256	0.149999	0.228764	0.304106	0.735862	0.077399	0.166006	0.33459
ENSG00000023892	4.55358	3.95007	6.11337	5.83191	2.32464	1.46985	0.441398	0.677622	1.25539	2.73174
ENSG00000023902	10.982	16.9606	14.3777	17.1077	29.8558	30.921	53.3475	43.0482	40.151	32.9136
ENSG00000023909	7.15667	8.15508	4.52541	4.74198	3.0327	2.78315	3.06395	3.12189	3.88548	4.73174
ENSG00000024048	11.0148	10.8708	11.2128	11.4337	10.5696	9.72416	19.1901	18.885	15.2647	13.5194
ENSG00000024422	0.897191	1.08985	4.35171	5.01655	1.54023	1.36465	1.22093	1.18743	22.6563	34.9569
ENSG00000024526	27.5453	30.9416	22.2383	22.3342	22.6186	21.3209	4.06664	4.68701	22.2335	17.3152
ENSG00000024862	6.74964	8.54251	6.6427	8.13414	9.84909	8.44643	4.82686	4.87965	5.91697	6.01432
ENSG00000025039	10.8634	10.4129	5.14799	3.8035	5.36575	4.41296	37.9495	40.0505	33.3801	23.064
ENSG00000025156	11.195	11.2095	20.3484	18.6246	22.8599	21.8921	19.1839	23.1293	18.7436	14.2615
ENSG00000025293	33.7896	29.2525	24.4535	24.8741	20.7535	24.7147	17.6119	20.595	28.752	26.4237
ENSG00000025423	1.24252	2.31467	1.63236	0.834928	0.416749	0.689021	0.1327	0.0671755	0.198693	0.269322
ENSG00000025434	9.36322	10.3451	12.374	14.5715	9.27249	10.462	6.27209	6.03321	10.1987	7.55527
ENSG00000025708	0.110296	0.341718	0.419574	0.498577	0.635384	0.635097	1.73915	2.85493	2.61935	4.65215
ENSG00000025770	24.5794	30.9645	24.0207	27.6301	33.1926	32.1323	15.9995	15.9866	38.8585	33.2422
ENSG00000025772	24.543	28.5119	22.0501	20.122	26.0838	25.1712	38.0952	51.2619	8.79692	7.32944
ENSG00000025796	12.031	7.66999	9.09978	8.53873	8.72339	10.4837	8.74252	8.49578	16.2577	22.8197
ENSG00000025800	42.0199	43.0821	36.9016	32.167	29.2164	28.4295	39.4611	40.5761	27.8964	20.7505
ENSG00000026025	59.2381	72.5807	312.947	317.841	2109.84	1213.67	448.383	650.06	1753.22	1755.9
ENSG00000026036	1.37815	1.65823	0.946271	0.87427	1.34874	1.7937	1.05686	1.61367	2.27573	4.0825
ENSG00000026103	2.81126	2.69742	0.479024	1.09328	0.873134	0.92837	2.66377	2.09812	2.52503	2.9181
ENSG00000026297	17.3233	15.0033	14.1918	16.2508	12.7703	10.3256	9.83413	9.89082	7.77991	8.57509
ENSG00000026508	12.3218	9.80718	14.537	9.7109	1.70245	2.55653	1.67752	3.58937	4.49276	15.1636
ENSG00000026559	24.5755	29.7692	55.9085	47.0879	36.2478	27.7129	52.691	17.1128	1.13283	1.33067
ENSG00000026652	16.4607	12.793	18.7529	26.3838	27.3592	32.5873	13.2965	10.0086	13.5017	13.4856
ENSG00000026751	0	0	0.0569454	0	0.0257088	0.0221995	0	0	0	0.0751038
ENSG00000026950	3.33358	2.63786	0.915472	0.588111	0.819959	1.68369	0.742096	0.735844	5.55358	6.14938
ENSG00000027001	13.0288	14.75	12.0349	10.8948	8.08288	8.73151	13.1845	12.3506	10.8139	7.72784
ENSG00000027075	2.62259	2.24687	1.83645	0.902126	13.0855	12.8852	20.156	21.7065	21.2305	16.6316
ENSG00000027644	0	0	0.0154273	0	1.69938	1.28611	0.0585613	0.120199	0.0560969	0.152048
ENSG00000027697	15.3928	16.3357	18.5244	19.5589	17.3209	17.8658	20.0428	20.1226	24.741	26.4667
ENSG00000027847	8.51815	11.0279	10.3978	10.8635	16.9599	17.968	15.7298	16.4288	11.4297	14.4057
ENSG00000027869	2.52358	2.72617	1.22438	0.829971	1.71588	2.08119	0.121185	0.709468	0.162596	0.378729
ENSG00000028116	11.6059	13.0585	15.8587	18.1299	10.6209	9.77853	9.60648	14.0653	8.49101	8.13904
ENSG00000028137	1.53743	1.64599	1.25687	1.37228	0.908443	0.869241	0.282837	0.0272149	5.53493	4.88602
ENSG00000028203	27.1052	28.2099	24.4907	29.6577	89.6484	91.1339	45.8086	40.8439	47.5192	42.2701
ENSG00000028277	1.31346	0.576062	1.24857	1.31229	0.317579	0.865425	0.13765	0.0608424	0.333764	0.718591
ENSG00000028310	14.8195	17.6775	16.9814	18.7553	17.3456	19.9212	10.5669	9.9044	15.7689	17.7964
ENSG00000028528	11.7325	13.902	18.3806	15.62	15.467	15.0669	23.6568	16.1188	29.3626	28.0309
ENSG00000028839	32.6392	43.4326	27.468	27.5981	30.3407	31.3734	17.1304	18.0964	9.53351	13.779
ENSG00000029153	8.81081	13.3559	2.88106	2.26882	4.17673	4.81198	1.84313	1.49894	3.99299	3.67555
ENSG00000029363	61.1507	82.9047	54.2434	43.6422	47.87	52.0731	66.5026	42.2267	51.4958	51.7847
ENSG00000029364	22.6944	21.6265	28.5345	30.6914	28.5466	27.695	29.5892	24.2327	22.8644	23.7212
ENSG00000029534	2.82151	2.53865	0.341139	0.225071	0.157815	0.157427	2.47201	1.45026	2.92103	5.71893
ENSG00000029559	0	0	0	0	0	0	0	0	0	0
ENSG00000029639	20.3965	18.664	13.0386	12.7002	14.6283	16.8046	10.8077	14.9044	17.3535	13.9078
ENSG00000029725	24.7721	25.0223	18.0992	16.4613	18.4367	20.0598	29.8884	25.0911	29.9591	25.3445
ENSG00000029993	129.005	164.756	191.568	158.224	86.2105	77.3598	61.863	62.2436	51.1326	30.752
ENSG00000030066	43.2974	40.2313	31.1988	30.5985	28.093	35.7426	11.5095	9.37267	20.0301	24.7581
ENSG00000030110	16.031	19.9109	12.7063	15.0928	10.2877	8.05794	22.8885	28.6369	14.3657	10.7112
